File,Pattern,the,of,and,to,it,you,that,he,was,for,on,are,with,as,his,they,be
text15291.txt,1117.067207,907.747829,935.28367,906.661964,887.563881,1002.665317,890.190195,882.7228,910.720459,879.667082,881.738676,884.082038,881.366673,876.188021,922.767998,883.232783,885.035962
text15213.txt,5243.323939,5569.003455,5352.008213,5473.856658,5182.132185,5159.096195,5162.435991,5152.080566,5173.446145,5168.186218,5149.549687,5139.843838,5169.328212,5161.552769,5183.529065,5160.223341,5155.719374
text9989.txt,1355.643845,1263.898355,1293.148807,1263.935138,1270.712221,1257.60332,1287.737498,1266.245116,1268.295743,1267.630268,1284.826089,1254.852996,1262.627992,1263.141018,1295.00917,1258.34249,1258.042116
text11467.txt,22430.872688,22461.961751,22583.195364,22463.099645,22601.684716,22596.981765,22527.718256,22500.626583,22534.296407,22673.299212,22611.977783,22458.243847,22653.019936,22709.290626,22645.309309,22695.878106,22755.090231
text14970.txt,32531.422095,32560.003763,32616.546225,32617.363182,35044.408209,32479.647815,32448.620856,32501.484519,32514.179931,32628.325845,32553.980672,32533.844678,32494.357087,32533.566332,32710.306778,32563.872431,32546.705474
text13386.txt,199.765755,183.619254,187.488148,195.385949,194.241059,201.701425,196.240847,184.868285,181.240144,187.204093,185.818589,189.471175,207.293246,184.460115,182.470316,185.681834,185.202075
text10094.txt,17857.905422,17826.412133,17752.156613,18004.391998,19538.081667,18387.778611,17733.078677,17755.570912,17812.071694,17867.580318,17845.415841,17784.438428,17766.016715,18066.455745,17798.872607,17815.427414,17832.722283
text22647.txt,60.32142,51.612272,54.815642,51.434454,50.553888,53.80936,51.023086,51.218716,48.097061,56.294548,62.690602,58.312002,59.016428,55.425156,55.70627,53.353854,52.477966
text11300.txt,30091.29019,30044.193136,30410.595812,30123.093769,30040.347926,30017.784988,30018.890508,30041.867343,30026.249765,30057.66577,30026.458125,30037.589695,30408.1534,30041.452766,30074.829631,30074.404291,30114.938285
text12274.txt,6492.37304,6453.697258,6454.798576,6517.648829,6549.070206,6466.524403,6506.483199,6520.697852,6474.870901,6490.9537,6510.407632,6518.887753,6540.12366,6619.552097,6511.911003,6448.590934,6428.911142
text15066.txt,2310.94324,2211.337563,2231.555532,2203.902621,2246.505994,2207.783376,2214.833469,2234.553804,2206.763434,2234.844041,2209.902169,2243.03414,2206.197211,2233.78221,2207.638046,2205.557352,2225.173763
sargon.txt,95077.330476,93830.553869,93536.84537,93456.957821,93594.198004,93582.343463,93636.571901,93526.977889,93594.089517,93456.598171,99101.170474,93207.537571,93397.63785,93082.670947,93196.254306,96356.221466,95077.757303
text12437.txt,31721.133295,31707.970841,31694.072635,31600.135343,33240.353869,31583.889881,31675.803256,31625.485436,31582.371635,31717.59809,31575.892174,31573.583817,31601.996639,31609.08239,31575.556924,31679.161366,31567.862766
text9879.txt,92626.258104,92403.471404,92504.064527,92683.690043,92341.547221,92509.212321,92440.580019,92508.758029,92458.119117,92494.348464,92499.915954,93906.840963,92490.40004,94643.760101,93162.540519,92162.917956,92327.020831
text9887.txt,12618.001668,12590.584896,12639.921846,12591.620646,12628.095876,12582.871237,12613.930597,12582.205029,12630.928267,12595.698294,12617.861543,12573.626438,12599.155828,12602.79065,12623.827236,12590.834356,12592.888287
text14212.txt,153.998764,147.044004,147.3057,145.353417,148.549999,146.811434,153.538511,147.013277,145.57447,148.064813,144.514344,149.143657,147.433727,148.81289,147.099815,145.20082,149.556145
text9975.txt,5807.434152,5799.748798,5817.707265,5799.660395,5807.181573,5813.489382,5846.602497,5796.535124,5813.269505,5803.623484,5804.365636,5794.147447,5877.665462,5816.472009,5804.28796,5804.875237,5797.598319
text13378.txt,1921.767507,1897.510409,1891.171778,1923.467948,1893.801111,1908.742924,1914.773555,1898.560131,1922.050721,1894.256895,1888.613953,1926.040222,1896.769586,1926.684369,1898.158525,1894.21658,1921.5109
text10084.txt,11764.498141,11786.857418,11809.249828,11764.51905,11769.670181,11813.058102,11757.842261,11808.976747,11773.77148,11772.404857,11789.6686,11772.405571,11787.251717,11819.880718,11763.42746,11796.967467,11781.921278
text25114.txt,1253.885249,1238.460304,1272.845585,1247.8842,1238.538236,1237.623742,1256.213968,1252.698907,1240.550391,1239.35178,1253.89836,1258.592884,1239.808254,1239.974078,1253.577582,1253.629564,1243.360984
text10069.txt,415.952661,403.766065,412.035574,404.840239,404.286534,410.761869,432.699334,402.556131,410.02672,402.86826,405.658242,403.526247,404.644907,404.351574,404.80038,403.561663,403.272241
text12008.txt,1755.899928,1721.269895,1712.308077,1752.097205,1720.799753,1713.590898,1769.980302,1713.458895,1728.503749,1722.006585,1725.07534,1753.617455,1714.256659,1712.270525,1744.030474,1712.110372,1716.102229
text13507.txt,8227.829339,8215.099051,8178.535619,8217.309869,8177.864305,8210.603971,8216.544444,8166.449168,8195.506382,8208.062268,8168.835924,8202.458207,8206.169046,8190.133962,8225.399123,8194.164827,8177.114064
text25593.txt,2568.869405,2525.730112,2559.979303,2517.586901,2542.965715,2524.643371,2569.391241,2513.740621,2541.070759,2517.759374,2564.833202,2534.083343,2559.931991,2518.471409,2554.008078,2520.491136,2709.471962
text12275.txt,7485.643457,7353.349611,7327.830162,7475.211887,7380.080905,7467.087808,7723.461704,7359.724475,7323.866099,7345.651096,7461.596846,7815.667019,7557.033674,7784.078144,8146.344933,8289.342903,7929.431612
